"SAMPLE_TYPE","DATA_COLUMN","LEGAL_VALUES","RANGE_HIGH","RANGE_LOW","UNITS","filename_short","order","DESCRIPTION"
"PHAB","RVFPGNDINUNDATED_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of inundated ground presence synthesizing the 2007 protocol"
"PHAB","RVFPGNDNONW",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of nonwoody ground cover presence"
"PHAB","RVFPGNDNONW_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of nonwoody ground cover presence in the drawdown zone"
"PHAB","RVFPGNDNONW_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of nonwoody ground cover presence in the riparian zone"
"PHAB","RVFPGNDNONW_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of nonwoody ground cover presence synthesizing the 2007 protocol"
"PHAB","RVFPGNDWOODY",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of woody ground cover presence"
"PHAB","RVFPGNDWOODY_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of woody ground cover presence in the drawdown zone"
"PHAB","RVFPGNDWOODY_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of woody ground cover presence in the riparian zone"
"PHAB","RVFPGNDWOODY_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of woody ground cover presence synthesizing the 2007 protocol"
"PHAB","RVFPUNDBROADLEAF",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of broadleaf evergreen understory presence"
"PHAB","RVFPUNDBROADLEAF_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of broadleaf evergreen understory presence in the drawdown zone"
"PHAB","RVFPUNDBROADLEAF_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of broadleaf evergreen understory presence in the riparian zone"
"PHAB","RVFPUNDCONIFEROUS",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of coniferous understory presence"
"PHAB","RVFPUNDCONIFEROUS_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of coniferous understory presence in the drawdown zone"
"PHAB","RVFPUNDCONIFEROUS_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of coniferous understory presence in the riparian zone"
"PHAB","RVFPUNDDECIDUOUS",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of deciduous understory presence"
"PHAB","RVFPUNDDECIDUOUS_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of deciduous understory presence in the drawdown zone"
"PHAB","RVFPUNDDECIDUOUS_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of deciduous understory presence in the riparian zone"
"PHAB","RVFPUNDMIXED",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of mixed understory presence"
"PHAB","RVFPUNDMIXED_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of mixed understory presence in the drawdown zone"
"PHAB","RVFPUNDMIXED_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of mixed understory presence in the riparian zone"
"PHAB","RVFPUNDNONE",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of no understory present"
"PHAB","RVFPUNDNONE_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of no understory present in the drawdown zone"
"PHAB","RVFPUNDNONE_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of no understory present in the riparian zone"
"PHAB","RVFPUNDNONW",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of understory with nonwoody cover present"
"PHAB","RVFPUNDNONW_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of understory with nonwoody cover present in the drawdown zone"
"PHAB","RVFPUNDNONW_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of understory with nonwoody cover present in the riparian zone"
"PHAB","RVFPUNDNONW_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of understory with nonwoody cover present synthesizing the 2007 protocol"
"PHAB","RVFPUNDWOODY",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of understory with nonwoody cover present"
"PHAB","RVFPUNDWOODY_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of understory with nonwoody cover present in the drawdown zone"
"PHAB","RVFPUNDWOODY_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of understory with nonwoody cover present in the riparian zone"
"PHAB","RVFPUNDWOODY_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: fraction of understory with nonwoody cover present synthesizing the 2007 protocol"
"PHAB","RVICANOPY",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total canopy cover "
"PHAB","RVICANOPY_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total canopy cover  in the drawdown zone"
"PHAB","RVICANOPY_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total canopy cover  in the riparian zone"
"PHAB","RVICANOPY_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total canopy cover  synthesizing the 2007 protocol"
"PHAB","RVICANUND",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total canopy and understory cover"
"PHAB","RVICANUND_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total canopy and understory cover in the drawdown zone"
"PHAB","RVICANUND_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total canopy and understory cover in the riparian zone"
"PHAB","RVICANUND_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total canopy and understory cover synthesizing the 2007 protocol"
"PHAB","RVIGROUND",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total ground cover"
"PHAB","RVIGROUND_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total ground cover in the drawdown zone"
"PHAB","RVIGROUND_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total ground cover in the riparian zone"
"PHAB","RVIGROUND_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total ground cover synthesizing the 2007 protocol"
"PHAB","RVIHERBS",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total herbaceous vegatation cover"
"PHAB","RVIHERBS_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total herbaceous vegatation cover in the drawdown zone"
"PHAB","RVIHERBS_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total herbaceous vegatation cover in the riparian zone"
"PHAB","RVIHERBS_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total herbaceous vegatation cover synthesizing the 2007 protocol"
"PHAB","RVITALLWOOD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of canopy and understory woody vegetation cover"
"PHAB","RVITALLWOOD_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of canopy and understory woody vegetation cover in the drawdown zone"
"PHAB","RVITALLWOOD_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of canopy and understory woody vegetation cover in the riparian zone"
"PHAB","RVITALLWOOD_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of canopy and understory woody vegetation cover synthesizing the 2007 protocol"
"PHAB","RVITOTALVEG",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total vegetation cover"
"PHAB","RVITOTALVEG_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total vegetation cover in the drawdown zone"
"PHAB","RVITOTALVEG_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total vegetation cover in the riparian zone"
"PHAB","RVITOTALVEG_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total vegetation cover synthesizing the 2007 protocol"
"PHAB","RVIUNDERSTORY",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total understory cover"
"PHAB","RVIUNDERSTORY_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total understory cover in the drawdown zone"
"PHAB","RVIUNDERSTORY_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total understory cover in the riparian zone"
"PHAB","RVIUNDERSTORY_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total understory cover synthesizing the 2007 protocol"
"PHAB","RVIWOODY",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total woody vegatation cover"
"PHAB","RVIWOODY_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total woody vegatation cover in the drawdown zone"
"PHAB","RVIWOODY_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total woody vegatation cover in the riparian zone"
"PHAB","RVIWOODY_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: index of total woody vegatation cover synthesizing the 2007 protocol"
"PHAB","RVNCANBIG",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: Count of values of canopy cover by trees &gt; 30cm"
"PHAB","RVNCANBIG_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: Count of values of canopy cover by trees &gt; 30cm in the drawdown zone"
"PHAB","RVNCANBIG_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: Count of values of canopy cover by trees &gt; 30cm in the riparian zone"
"PHAB","RVNCANBIG_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: Count of values of canopy cover by trees &gt; 30cm synthesizing the 2007 protocol"
"PHAB","RVNCANOPY",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: number of canopy type data"
"PHAB","RVNCANOPY_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: number of canopy type data in the drawdown zone"
"PHAB","RVNCANOPY_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: number of canopy type data in the riparian zone"
"PHAB","RVNCANSMALL",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: Count of values of canopy cover by trees &lt; 30 cm"
"PHAB","RVNCANSMALL_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: Count of values of canopy cover by trees &lt; 30 cm in the drawdown zone"
"PHAB","RVNCANSMALL_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: Count of values of canopy cover by trees &lt; 30 cm in the riparian zone"
"PHAB","RVNCANSMALL_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: Count of values of canopy cover by trees &lt; 30 cm synthesizing the 2007 protocol"
"PHAB","RVNGNDBARE",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of bare ground values"
"PHAB","RVNGNDBARE_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of bare ground values in the drawdown zone"
"PHAB","RVNGNDBARE_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of bare ground values in the riparian zone"
"PHAB","RVNGNDBARE_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of bare ground values synthesizing the 2007 protocol"
"PHAB","RVNGNDINUNDATED",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of ground inundation values"
"PHAB","RVNGNDINUNDATED_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of ground inundation values in the drawdown zone"
"PHAB","RVNGNDINUNDATED_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of ground inundation values in the riparian zone"
"PHAB","RVNGNDINUNDATED_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of ground inundation values synthesizing the 2007 protocol"
"PHAB","RVNGNDNONW",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of nonwoody ground cover values"
"PHAB","RVNGNDNONW_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of nonwoody ground cover values in the drawdown zone"
"PHAB","RVNGNDNONW_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of nonwoody ground cover values in the riparian zone"
"PHAB","RVNGNDNONW_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of nonwoody ground cover values synthesizing the 2007 protocol"
"PHAB","RVNGNDWOODY",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of woody ground cover values"
"PHAB","RVNGNDWOODY_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of woody ground cover values in the drawdown zone"
"PHAB","RVNGNDWOODY_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of woody ground cover values in the riparian zone"
"PHAB","RVNGNDWOODY_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of woody ground cover values synthesizing the 2007 protocol"
"PHAB","RVNUNDERSTORY",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: number of understory type data"
"PHAB","RVNUNDERSTORY_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: number of understory type data in the drawdown zone"
"PHAB","RVNUNDERSTORY_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: number of understory type data in the riparian zone"
"PHAB","RVNUNDNONW",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of values of understory nonwoody cover"
"PHAB","RVNUNDNONW_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of values of understory nonwoody cover in the drawdown zone"
"PHAB","RVNUNDNONW_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of values of understory nonwoody cover in the riparian zone"
"PHAB","RVNUNDNONW_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of values of understory nonwoody cover synthesizing the 2007 protocol"
"PHAB","RVNUNDWOODY",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of values of understory nonwoody cover"
"PHAB","RVNUNDWOODY_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of values of understory nonwoody cover in the drawdown zone"
"PHAB","RVNUNDWOODY_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of values of understory nonwoody cover in the riparian zone"
"PHAB","RVNUNDWOODY_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: count of values of understory nonwoody cover synthesizing the 2007 protocol"
"PHAB","RVVCANBIG",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of canopy cover by trees &gt; 30 cm dbh"
"PHAB","RVVCANBIG_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of canopy cover by trees &gt; 30 cm dbh in the drawdown zone"
"PHAB","RVVCANBIG_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of canopy cover by trees &gt; 30 cm dbh in the riparian zone"
"PHAB","RVVCANBIG_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of canopy cover by trees &gt; 30 cm dbh synthesizing the 2007 protocol"
"PHAB","RVVCANSMALL",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of canopy cover by trees &lt; 30 cm dbh"
"PHAB","RVVCANSMALL_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of canopy cover by trees &lt; 30 cm dbh in the drawdown zone"
"PHAB","RVVCANSMALL_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of canopy cover by trees &lt; 30 cm dbh in the riparian zone"
"PHAB","RVVCANSMALL_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of canopy cover by trees &lt; 30 cm dbh synthesizing the 2007 protocol"
"PHAB","RVVGNDBARE",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of ground lacking cover"
"PHAB","RVVGNDBARE_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of ground lacking cover in the drawdown zone"
"PHAB","RVVGNDBARE_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of ground lacking cover in the riparian zone"
"PHAB","RVVGNDBARE_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of ground lacking cover synthesizing the 2007 protocol"
"PHAB","RVVGNDINUNDATED",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of inundated ground cover"
"PHAB","RVVGNDINUNDATED_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of inundated ground cover in the drawdown zone"
"PHAB","RVVGNDINUNDATED_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of inundated ground cover in the riparian zone"
"PHAB","RVVGNDINUNDATED_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of inundated ground cover synthesizing the 2007 protocol"
"PHAB","RVVGNDNONW",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of nonwoody ground cover"
"PHAB","RVVGNDNONW_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of nonwoody ground cover in the drawdown zone"
"PHAB","RVVGNDNONW_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of nonwoody ground cover in the riparian zone"
"PHAB","RVVGNDNONW_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of nonwoody ground cover synthesizing the 2007 protocol"
"PHAB","RVVGNDWOODY",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of woody ground cover"
"PHAB","RVVGNDWOODY_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of woody ground cover in the drawdown zone"
"PHAB","RVVGNDWOODY_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of woody ground cover in the riparian zone"
"PHAB","RVVGNDWOODY_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of woody ground cover synthesizing the 2007 protocol"
"PHAB","RVVUNDNONW",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of understory cover by nonwoody vegetation"
"PHAB","RVVUNDNONW_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of understory cover by nonwoody vegetation in the drawdown zone"
"PHAB","RVVUNDNONW_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of understory cover by nonwoody vegetation in the riparian zone"
"PHAB","RVVUNDNONW_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of understory cover by nonwoody vegetation synthesizing the 2007 protocol"
"PHAB","RVVUNDWOODY",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of understory cover by nonwoody vegetation"
"PHAB","RVVUNDWOODY_DD",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of understory cover by nonwoody vegetation in the drawdown zone"
"PHAB","RVVUNDWOODY_RIP",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of understory cover by nonwoody vegetation in the riparian zone"
"PHAB","RVVUNDWOODY_SYN",NA,"NA","NA",NA,"phabmet",14,"riparian zone and vegetation: stdev of understory cover by nonwoody vegetation synthesizing the 2007 protocol"
