PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STATE,SAMPLE_TYPE,FORM_TYPE,AGR_CROPLAND,AGR_FEEDLOT,AGR_LIVESTOCK,AGR_ORCHARDS,AGR_PASTURE,AGR_POULTRY,AGR_SCORE,AGR_STRING,AGR_WITHDRAWAL,APPEALING,BIOTIC_INTEGRITY,FLAG_ASSESS,FLIGHT_HAZARDS,HYDRO_TYPE,IND_COMMERCIAL,IND_FIRE,IND_INDUSTRIAL,IND_LOGGING,IND_MINES,IND_ODORS,IND_OIL,IND_POWER,IND_SCORE,IND_STRING,LAKE_LEVEL,LEVEL_CHANGE_M,LEVEL_CHANGES,MACRY_DENSITY,MACRY_FLOAT,MACRY_SUBMERGED,MAN_ANGLING,MAN_DRINKING_WATER,MAN_FISH_STOCKING,MAN_LEVEL_FLUCTUATIONS,MAN_LIMING,MAN_MACROPHYTE,MAN_SCORE,MAN_STRING,MAN_TREATMENT,MBOAT_DENSITY,OUTLET_DAMS,PHOTOGRAPHS,PRISTINE,RCH_AGRICULTURE,RCH_BARE_GROUND,RCH_DEVELOPMENT,RCH_FOREST,RCH_GRASS,RCH_SHOREMODS,RCH_SHRUB,RCH_WETLAND,REC_FILMS,REC_MARINAS,REC_PARKS,REC_PRIMITIVE,REC_RESORTS,REC_SCORE,REC_STRING,REC_TRAILS,REC_TRASH,RECREATIONAL_ACTIVITY,RECREATIONAL_VALUE,RES_BRIDGES,RES_CONSTRUCTION,RES_DUMPING,RES_LAWNS,RES_PIPES,RES_RESIDENCES,RES_ROADS,RES_SCORE,RES_SEWAGE,RES_STRING,REVIEWED_BY_INITIAL,STUDYNAME,SWIMMABILITY,TROPHIC_STATE
8/23/2016,6645,NLA12_ND-108,18-Jun-12,1,ND,ASSESS,ASSESSMENT,M,,H,,H,,13,MHH,,1,FAIR,,,DRAINAGE,,,,,,,,,0,,,,,MODERATE,25-May,25-May,,,,,,,0,,,LOW,NONE,,2,75-100,0-05,0-05,0-05,25-75,0-05,0-05,0-05,,,,,,0,,,,,POOR,,,,,,L,L,2,,LL,,,FAIR,EUTROPHIC
8/23/2016,6646,NLA12_OK-134,18-Jun-12,1,OK,ASSESS,ASSESSMENT,,,,,,,0,,,1,FAIR,,,RESERVOIR,,,,,,,,,0,,YES,0.2,0.2,ABSENT,0-05,0-05,,,,,,,0,,,LOW,ARTIFICIAL,,2,,25-May,,25-75,25-May,25-May,25-May,,,,,,,0,,,,,FAIR,,,,,,,,0,,,,,FAIR,
8/23/2016,6647,NLA12_TX-165,18-Jun-12,1,TX,ASSESS,eForms,,,,,,,1,L,L,3,GOOD,,,RESERVOIR,,,,,,,,,0,,ELEVATION CHANGE,0.5,0.5,SPARSE,25-May,25-May,M,,L,L,,,5,MLL,,HIGH,ARTIFICIAL,,3,0-05,0-05,0-05,25-May,25-75,0-05,25-May,25-May,,,L,L,,4,LLLL,L,L,,EXCELLENT,L,,,L,L,,L,4,,LLLL,JPS,NLA,GOOD,EUTROPHIC
8/23/2016,6654,NLA12_ND-126,19-Jun-12,1,ND,ASSESS,ASSESSMENT,H,,L,,L,,7,HLL,,2,FAIR,,,SEEPAGE,,,,,,,H,,5,H,,,,MODERATE,25-75,75-100,,,,,,,0,,,RESTRICTED,NONE,,2,75-100,0-05,,,25-75,25-May,0-05,25-May,,,,,,0,,,,,FAIR,,,,,,,M,3,,M,,,UNSWIMMABLE,HYPEREUTROPHIC
8/23/2016,6656,NLA12_KS-101,19-Jun-12,1,KS,ASSESS,ASSESSMENT,H,,,,H,,10,HH,,3,POOR,,,RESERVOIR,,,,,,,,,0,,,,,SPARSE,0-05,0-05,,,,,,,0,,,BANNED,ARTIFICIAL,,1,75-100,25-75,0-05,0-05,75-100,25-May,25-May,25-May,,,,L,,1,L,,,,POOR,,,,,,,L,1,,L,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,6659,NLA12_CA-121,19-Jun-12,1,CA,ASSESS,ASSESSMENT,,,L,M,,,4,LM,,4,GOOD,,YES,RESERVOIR,L,,,,,,,,1,L,,,,SPARSE,0-05,0-05,M,,L,H,,,9,MLH,,HIGH,ARTIFICIAL,,4,0-05,0-05,25-May,0-05,25-75,25-May,25-May,0-05,,,H,H,,14,HHML,M,L,,EXCELLENT,L,,,L,L,L,H,9,,LLLLH,,,FAIR,MESOTROPHIC
8/23/2016,6660,NLA12_IA-109,18-Jun-12,1,IA,ASSESS,ASSESSMENT,M,,M,,M,,9,MMM,,4,GOOD,,,DRAINAGE,,,,,,,,,0,,,,,HIGH,25-75,75-100,,,,,,,0,,,LOW,NATURAL,,4,0-05,0-05,0-05,25-75,25-75,0-05,25-75,0-05,L,,L,,,2,LL,,,GOOD,,,,,L,,,L,2,,LL,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,6661,NLA12_LA-103,19-Jun-12,1,LA,ASSESS,ASSESSMENT,,,,,,,0,,,2,FAIR,,YES,RESERVOIR,,,,,,L,,,1,L,,,,SPARSE,0-05,0-05,L,,,,,,1,L,,LOW,ARTIFICIAL,,3,0-05,25-May,25-75,25-75,25-75,25-May,25-75,25-75,,,,,,1,L,,L,,FAIR,,,,M,M,M,L,10,,MMML,,,FAIR,MESOTROPHIC
8/23/2016,6662,NLA12_LA-152,19-Jun-12,1,LA,ASSESS,ASSESSMENT,,,,,L,,1,L,,4,GOOD,,,RESERVOIR,,,,,,L,,,1,L,,,,MODERATE,25-75,25-May,M,,L,,,,4,ML,,LOW,ARTIFICIAL,,3,0-05,0-05,0-05,25-75,25-May,25-May,25-75,25-75,L,,M,M,,9,LMMLL,L,L,,EXCELLENT,,,,L,L,,L,3,,LLL,,,GOOD,MESOTROPHIC
8/23/2016,6663,NLA12_MN-102,19-Jun-12,1,MN,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,,DRAINAGE,,,,,,,,,0,,,,,MODERATE,25-75,25-75,L,,L,,,,2,LL,,LOW,NATURAL,,3,0-05,0-05,25-May,25-75,0-05,25-May,0-05,25-75,,,,,,0,,,,,GOOD,,L,,L,,L,L,4,,LLLL,,,GOOD,MESOTROPHIC
8/23/2016,6664,NLA12_MT-109,19-Jun-12,1,MT,ASSESS,ASSESSMENT,,,M,,H,,8,MH,,4,GOOD,,,RESERVOIR,,,,,L,,H,,6,LH,,,,MODERATE,0-05,25-75,,,H,,,,5,H,,HIGH,ARTIFICIAL,,3,,25-75,25-May,0-05,75-100,25-May,25-May,0-05,,,L,L,,3,LLL,,L,,GOOD,L,,,L,,M,M,9,L,LLMML,,,GOOD,MESOTROPHIC
8/23/2016,6665,NLA12_UT-105,19-Jun-12,1,UT,ASSESS,ASSESSMENT,M,L,H,,H,,19,MLHHH,H,3,FAIR,,,RESERVOIR,L,,,L,L,,,,3,LLL,YES,4,4,SPARSE,0-05,0-05,H,,H,H,,,15,HHH,,LOW,ARTIFICIAL,,3,,75-100,,,,0-05,25-May,0-05,,L,M,M,L,12,LMMLML,M,L,,EXCELLENT,M,L,L,L,L,L,H,16,M,MLLLLLHM,,,GOOD,MESOTROPHIC
8/23/2016,6666,NLA12_TX-117,19-Jun-12,1,TX,ASSESS,eForms,,,L,,L,,2,LL,,2,FAIR,,,RESERVOIR,,,,,,,,,0,,ZERO,,,SPARSE,25-May,0-05,,,,,,,0,,,BANNED,ARTIFICIAL,,2,0-05,0-05,,0-05,25-May,0-05,25-May,25-75,,,,,,1,L,,L,,POOR,L,,,,L,,L,3,,LLL,JPS,NLA,UNSWIMMABLE,EUTROPHIC
8/23/2016,6667,NLA12_OR-110,18-Jun-12,1,OR,ASSESS,eForms,,,,,,,0,,,,,,,,,,,M,,,,,3,M,,,,,,,M,,M,,,,6,MM,,,,,,,,,,,,,,,,M,,,4,ML,L,,,,,L,,L,,L,L,5,L,LLLLL,SH,NLA,,
8/23/2016,6668,NLA12_OK-120,19-Jun-12,1,OK,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,,RESERVOIR,,,,,,,,,0,,,,,SPARSE,25-May,0-05,,,,,,,0,,,LOW,ARTIFICIAL,,4,0-05,0-05,25-May,75-100,25-May,25-May,25-75,25-May,,,M,M,,7,MML,,L,,GOOD,,,,M,,M,M,9,,MMM,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,6669,NLA12_OK-104,19-Jun-12,1,OK,ASSESS,ASSESSMENT,,,,,,,3,M,M,5,EXCELLENT,,,RESERVOIR,,,,,,,,,0,,,2,2,ABSENT,0-05,0-05,M,,,,,,3,M,,LOW,ARTIFICIAL,,4,0-05,0-05,25-May,25-75,25-May,25-May,25-75,0-05,,M,M,M,M,13,MMMML,,L,,EXCELLENT,M,,,L,,M,L,8,,MLML,,,GOOD,MESOTROPHIC
8/23/2016,6670,NLA12_NH-101,19-Jun-12,1,NH,ASSESS,eForms,,,L,,,,1,L,,5,EXCELLENT,,,DRAINAGE,,,,,,,,,0,,,,,MODERATE,25-75,25-75,L,,L,,,L,3,LLL,,LOW,NATURAL,,5,0-05,0-05,0-05,75-100,25-May,0-05,25-75,25-75,,,M,,,4,ML,L,,,GOOD,,,,,,L,,1,,L,SA,NLA,GOOD,MESOTROPHIC
8/23/2016,6680,NLA12_MI-R08,20-Jun-12,1,MI,ASSESS,ASSESSMENT,,,,,,,0,,,5,EXCELLENT,,,DRAINAGE,,,,,,,,,0,,,,,SPARSE,0-05,0-05,M,,,,,,3,M,,LOW,NONE,,4,0-05,0-05,0-05,75-100,0-05,0-05,25-May,25-May,,,,L,,1,L,,,,EXCELLENT,,,,,,,,0,,,,,GOOD,MESOTROPHIC
8/23/2016,6683,NLA12_SD-172,20-Jun-12,1,SD,ASSESS,ASSESSMENT,,,,,L,,1,L,,2,GOOD,,,RESERVOIR,,,,,,,,,0,,YES,1,1,MODERATE,0-05,25-May,,,,,,,0,,,,ARTIFICIAL,,4,0-05,0-05,0-05,0-05,75-100,25-May,25-May,0-05,,,,,,0,,,,,POOR,,,,,,,,0,,,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,6684,NLA12_SD-124,19-Jun-12,1,SD,ASSESS,ASSESSMENT,,,M,,,,3,M,,2,GOOD,,,RESERVOIR,,,,,,,,,0,,,,,SPARSE,0-05,0-05,,,,,,,0,,,RESTRICTED,ARTIFICIAL,,2,25-75,25-May,0-05,0-05,75-100,0-05,0-05,0-05,,,,,,0,,,,,POOR,,,,,,,,0,,,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,6685,NLA12_SD-140,19-Jun-12,1,SD,ASSESS,ASSESSMENT,,,L,,H,,6,LH,,3,GOOD,,,RESERVOIR,,,,,,,,,0,,,,,SPARSE,0-05,25-May,,,,,,,0,,,LOW,ARTIFICIAL,,3,25-May,0-05,0-05,0-05,75-100,25-May,25-May,0-05,,,L,,,4,LM,,M,,GOOD,,,,,,,,0,,,,,FAIR,EUTROPHIC
8/23/2016,6686,NLA12_MN-108,19-Jun-12,1,MN,ASSESS,ASSESSMENT,,,,,,,0,,,5,EXCELLENT,,,DRAINAGE,,,,,,,,,0,,,,,MODERATE,25-May,25-May,,,,,,,0,,,LOW,NONE,,5,0-05,0-05,25-May,75-100,25-May,0-05,25-May,25-May,,,,L,,2,LL,L,,,EXCELLENT,,,,L,,L,L,3,,LLL,,,GOOD,OLIGOTROPHIC
8/23/2016,6689,NLA12_CT-101,20-Jun-12,1,CT,ASSESS,ASSESSMENT,,,,,,,1,L,L,4,EXCELLENT,,,DRAINAGE,,,,,,,,,0,,,,,HIGH,25-75,75-100,,,,,,,0,,,BANNED,ARTIFICIAL,,4,0-05,0-05,25-May,25-75,25-May,25-May,25-75,0-05,,,,,,0,,,,FAIR,,,,,L,,L,L,3,,LLL,,,FAIR,EUTROPHIC
8/23/2016,6690,NLA12_NH-R04,18-Jun-12,1,NH,ASSESS,eForms,,,,,,,0,,,5,EXCELLENT,,,DRAINAGE,,,,,,,,,0,,,,,SPARSE,25-May,25-May,M,,M,,,,6,MM,,BANNED,ARTIFICIAL,,5,,0-05,,75-100,0-05,,25-75,25-May,,,,L,,2,LL,L,,,,,,,,,,,0,,,HS,NLA,GOOD,
8/23/2016,6692,NLA12_WV-101,19-Jun-12,1,WV,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,,RESERVOIR,,,,,,,,,0,,,,,MODERATE,0-05,25-75,L,,,,,,1,L,,LOW,ARTIFICIAL,,3,,0-05,25-75,25-75,25-75,25-75,25-May,0-05,,,M,,M,7,MML,L,,,GOOD,,,,M,L,M,M,10,,MLMM,,,GOOD,MESOTROPHIC
8/23/2016,6693,NLA12_ND-155,20-Jun-12,1,ND,ASSESS,ASSESSMENT,M,,M,,H,,11,MMH,,4,GOOD,,,SEEPAGE,,,,,,,H,,5,H,,,,ABSENT,0-05,,,,,,,,0,,,RESTRICTED,NONE,,4,75-100,25-May,,,75-100,,0-05,25-May,,,,,,1,L,,L,,GOOD,,,,,,L,L,2,,LL,,,UNSWIMMABLE,MESOTROPHIC
8/23/2016,6694,NLA12_NY-0101,20-Jun-12,1,NY,ASSESS,ASSESSMENT,L,,L,M,L,,6,LLML,,5,GOOD,,,DRAINAGE,,,,,,,,,0,,,,,MODERATE,0-05,25-May,M,,,,,,3,M,,HIGH,NONE,,4,0-05,0-05,75-100,25-May,0-05,25-75,0-05,0-05,,L,L,L,,4,LLLL,,L,EXCELLENT,,,L,,M,M,H,L,13,,LMMHL,,,GOOD,OLIGOTROPHIC
8/23/2016,6695,NLA12_OK-109,20-Jun-12,1,OK,ASSESS,ASSESSMENT,,,,,L,,1,L,,4,GOOD,,,RESERVOIR,,L,,,,L,,,2,LL,,,,SPARSE,25-May,0-05,L,,,,,,1,L,,LOW,ARTIFICIAL,,3,25-May,0-05,25-75,25-75,25-75,25-75,25-75,0-05,,,M,L,M,8,MLML,,L,,GOOD,,,,L,,M,L,5,,LML,,,GOOD,MESOTROPHIC
8/23/2016,6696,NLA12_MT-118,20-Jun-12,1,MT,ASSESS,ASSESSMENT,H,,H,,H,,15,HHH,,2,GOOD,,,DRAINAGE,,,,,,,,,0,,,,,HIGH,25-75,25-75,,,,,,,0,,,,NONE,,4,75-100,0-05,,25-May,75-100,,25-May,25-75,,,,,,1,L,,L,,POOR,,,,,,,L,1,,L,,,FAIR,EUTROPHIC
8/23/2016,6697,NLA12_ND-151,20-Jun-12,1,ND,ASSESS,ASSESSMENT,M,,H,,H,,13,MHH,,2,POOR,,,DRAINAGE,,,,,,,,,0,,,,,MODERATE,25-May,25-May,,,,,,,0,,,LOW,NONE,,2,75-100,25-May,0-05,0-05,75-100,0-05,0-05,25-May,,,,,,0,,,,,POOR,,,,,,L,M,4,,LM,,,FAIR,OLIGOTROPHIC
8/23/2016,6714,NLA12_WV-115,20-Jun-12,1,WV,ASSESS,ASSESSMENT,,,,,,,0,,,3,GOOD,,,RESERVOIR,,,,,,,,,0,,,,,,,,,,,,,,0,,,RESTRICTED,ARTIFICIAL,,3,,0-05,,25-75,25-75,25-May,25-May,25-May,,,,,,0,,,,,FAIR,,,,,,,L,1,,L,,,FAIR,EUTROPHIC
8/23/2016,6715,NLA12_NH-112,21-Jun-12,1,NH,ASSESS,eForms,L,L,L,L,L,L,7,LLLLLLL,L,4,GOOD,,,RESERVOIR,L,L,L,L,L,L,L,L,8,LLLLLLLL,,,,SPARSE,25-May,25-May,L,L,L,L,L,L,7,LLLLLLL,L,LOW,ARTIFICIAL,,4,0-05,25-May,0-05,25-75,75-100,0-05,75-100,0-05,L,L,L,L,L,7,LLLLLLL,L,L,,GOOD,L,L,L,L,L,L,L,8,L,LLLLLLLL,SA,NLA,GOOD,MESOTROPHIC
8/23/2016,6716,NLA12_MN-163,21-Jun-12,1,MN,ASSESS,ASSESSMENT,L,,,,,,1,L,,2,POOR,,,DRAINAGE,,,,,,,,,0,,,,,SPARSE,0-05,25-May,,,,,,L,1,L,,LOW,NONE,,2,0-05,0-05,25-75,25-May,25-May,25-75,25-May,25-May,,,,,,1,L,,L,,FAIR,,,,M,,M,M,9,,MMM,,,FAIR,HYPEREUTROPHIC
8/23/2016,6717,NLA12_ND-173,21-Jun-12,1,ND,ASSESS,ASSESSMENT,M,,H,,H,,13,MHH,,3,FAIR,,,SEEPAGE,,,,,,,,,0,,,,,MODERATE,0-05,25-May,,,,,,,0,,,LOW,NONE,,3,75-100,0-05,0-05,0-05,25-75,25-May,0-05,0-05,,,,,,0,,,,,POOR,,,,,,L,M,4,,LM,,,FAIR,EUTROPHIC
8/23/2016,6718,NLA12_LA-104,20-Jun-12,1,LA,ASSESS,ASSESSMENT,L,,L,,L,,3,LLL,,,GOOD,,YES,RESERVOIR,,,,,,L,,,1,L,,,,MODERATE,25-75,25-May,M,,,,,M,6,MM,,HIGH,ARTIFICIAL,,,0-05,25-May,25-75,25-May,25-75,25-75,25-75,25-May,,L,L,L,,4,LLLL,,L,,GOOD,,L,,M,L,H,M,13,,LMLHM,,,GOOD,MESOTROPHIC
8/23/2016,6719,NLA12_NV-103,19-Jun-12,1,NV,ASSESS,ASSESSMENT,,,,,,,1,L,L,4,GOOD,,,RESERVOIR,,,,,,,,,0,,,,,HIGH,25-May,25-75,M,,M,,,,6,MM,,RESTRICTED,ARTIFICIAL,,4,0-05,25-May,0-05,0-05,25-May,0-05,25-75,25-75,,,L,,,3,LLL,L,L,,FAIR,,,,,,,L,1,,L,,,FAIR,MESOTROPHIC
8/23/2016,6720,NLA12_NV-102,20-Jun-12,1,NV,ASSESS,ASSESSMENT,,,L,,L,,5,LLM,M,2,FAIR,,,RESERVOIR,,,,,,,,,0,,,,,MODERATE,0-05,25-May,M,,M,,,L,10,MMLM,M,RESTRICTED,ARTIFICIAL,,3,0-05,25-75,0-05,0-05,0-05,0-05,0-05,0-05,,,M,,,5,MLL,L,L,,FAIR,,,L,,,,M,4,,LM,,,FAIR,EUTROPHIC
8/23/2016,6721,NLA12_MN-130,21-Jun-12,1,MN,ASSESS,ASSESSMENT,,,,,,,0,,,5,EXCELLENT,,,DRAINAGE,,,,,,,,,0,,,,,MODERATE,25-May,25-May,L,,,,,,1,L,,BANNED,NATURAL,,5,,25-May,,75-100,25-May,,0-05,25-75,,,,,,0,,,,,EXCELLENT,,,,,,,,0,,,,,GOOD,MESOTROPHIC
8/23/2016,6722,NLA12_KS-109,21-Jun-12,2,KS,ASSESS,ASSESSMENT,,,,,,,0,,,4,FAIR,,,RESERVOIR,,,,,,,,,0,,,,,SPARSE,0-05,0-05,M,,,,,,3,M,,BANNED,NONE,,2,0-05,25-May,0-05,25-75,25-75,25-75,25-75,25-May,,,,,,1,L,,L,,FAIR,,,,H,,,M,8,,HM,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,6723,NLA12_LA-154,21-Jun-12,1,LA,ASSESS,ASSESSMENT,,,L,,L,,2,LL,,2,GOOD,,YES,RESERVOIR,,,,,,H,,,5,H,,,,HIGH,75-100,25-75,L,,,,,,1,L,,LOW,ARTIFICIAL,,3,,25-May,0-05,25-May,0-05,0-05,25-75,25-May,,,,,,3,M,,M,,POOR,,,,L,,L,L,3,,LLL,,,FAIR,EUTROPHIC
8/23/2016,6724,NLA12_LA-155,21-Jun-12,1,LA,ASSESS,ASSESSMENT,,,L,,L,,2,LL,,4,FAIR,,,RESERVOIR,,,,,,M,,,3,M,,,,HIGH,25-May,25-75,L,,,,,,1,L,,LOW,ARTIFICIAL,,3,0-05,25-75,0-05,25-75,25-May,,25-75,25-May,,,,,,1,L,,L,,GOOD,,,,L,,L,M,5,,LLM,,,GOOD,MESOTROPHIC
8/23/2016,6731,NLA12_UT-160,21-Jun-12,1,UT,ASSESS,ASSESSMENT,,,M,,,,6,MM,M,4,GOOD,,,RESERVOIR,,,,,,,,,0,,YES,1,1,HIGH,25-May,75-100,L,,,L,,,2,LL,,LOW,ARTIFICIAL,,4,,25-May,,0-05,25-May,0-05,25-75,25-75,,,,L,,2,LL,,L,,POOR,,,,,,,L,1,,L,,,GOOD,MESOTROPHIC
8/23/2016,6735,NLA12_TX-101,21-Jun-12,1,TX,ASSESS,ASSESSMENT,,,,,,,0,,,3,FAIR,,,RESERVOIR,,,,,,,,,0,,,0.6,0.6,SPARSE,0-05,,,,,L,,,1,L,,BANNED,ARTIFICIAL,,2,0-05,0-05,,25-May,75-100,25-May,0-05,0-05,,,H,,,10,HH,H,,,FAIR,,L,,H,L,H,H,17,,LHLHH,,,FAIR,EUTROPHIC
8/23/2016,6741,NLA12_MI-R09,21-Jun-12,1,MI,ASSESS,ASSESSMENT,,,,,,,0,,,5,GOOD,,,DRAINAGE,,,,,,,,,0,,,,,SPARSE,0-05,0-05,M,,,,,,3,M,,LOW,NONE,,5,0-05,25-May,0-05,75-100,0-05,0-05,25-May,25-May,,,,L,,3,LLL,L,L,,EXCELLENT,,,,,,,,0,,,,,GOOD,OLIGOTROPHIC
8/23/2016,6742,NLA12_MT-138,21-Jun-12,1,MT,ASSESS,ASSESSMENT,,,H,,H,,10,HH,,4,GOOD,,,RESERVOIR,,,,,,,,,0,,,,,MODERATE,25-May,25-75,,,,,,,0,,,LOW,ARTIFICIAL,,4,75-100,25-75,0-05,0-05,25-75,0-05,25-May,25-May,,,,L,,1,L,,,,,,,,,,,L,1,,L,,,GOOD,MESOTROPHIC
8/23/2016,6744,NLA12_TX-160,22-Jun-12,1,TX,ASSESS,eForms,,,,,,,1,L,L,2,FAIR,,YES,RESERVOIR,L,,,,L,,,,2,LL,ZERO,,,ABSENT,0-05,0-05,,L,,,,,1,L,,BANNED,ARTIFICIAL,,1,0-05,25-May,25-75,25-May,25-May,25-75,25-May,0-05,,,,L,,2,LL,,L,,POOR,,,L,L,,,L,3,,LLL,JPS,NLA,UNSWIMMABLE,EUTROPHIC
8/23/2016,6746,NLA12_MO-104,21-Jun-12,1,MO,ASSESS,ASSESSMENT,,,,,,,0,,,3,GOOD,,,RESERVOIR,,,,,,,,,0,,YES,-0.4,0.4,SPARSE,,0-05,,,,,,,0,,,LOW,ARTIFICIAL,,3,,0-05,25-75,0-05,25-75,25-May,0-05,,,,L,,,2,LL,,L,,GOOD,,,,M,,H,M,11,,MHM,,,GOOD,MESOTROPHIC
8/23/2016,6747,NLA12_MO-117,21-Jun-12,1,MO,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,,RESERVOIR,,,,,,,,,0,,YES,-0.5,0.5,MODERATE,,25-75,L,,,,,,1,L,,LOW,ARTIFICIAL,,4,,25-May,25-75,25-May,25-75,25-May,25-May,,L,,,,,2,LL,,L,,GOOD,,,,M,L,M,L,8,,MLML,,,GOOD,OLIGOTROPHIC
8/23/2016,6753,NLA12_CO-124,22-Jun-12,1,CO,ASSESS,ASSESSMENT,,,,,,,1,L,L,2,FAIR,,,RESERVOIR,,,,,,,,,0,,,0.5,0.5,HIGH,25-75,25-75,,,,L,,M,4,LM,,BANNED,NONE,,2,0-05,0-05,75-100,0-05,75-100,25-75,25-May,25-May,,,L,,,2,LL,L,,POOR,,,L,,H,L,H,L,13,,LHLHL,,,UNSWIMMABLE,HYPEREUTROPHIC
8/23/2016,6754,NLA12_LA-106,22-Jun-12,1,LA,ASSESS,ASSESSMENT,L,,,,L,,2,LL,,4,GOOD,,YES,DRAINAGE,,,,,,,,,0,,,,,SPARSE,25-May,0-05,M,,,,,,3,M,,LOW,ARTIFICIAL,,3,25-May,25-May,25-75,25-75,25-May,25-75,25-75,0-05,L,,L,,,3,LLL,,L,,GOOD,,,,M,L,M,L,8,,MLML,,,GOOD,MESOTROPHIC
8/23/2016,6755,NLA12_LA-109,24-Jun-12,1,LA,ASSESS,ASSESSMENT,M,,,,,,3,M,,2,POOR,,,RESERVOIR,,,,,,M,,,3,M,,,,ABSENT,,,M,,,,,,3,M,,LOW,ARTIFICIAL,,1,25-May,25-May,,25-May,25-May,,25-75,0-05,,,,,,5,H,,H,,FAIR,,,,,L,,L,2,,LL,,,FAIR,MESOTROPHIC
8/23/2016,6762,NLA12_TX-195,24-Jun-12,1,TX,ASSESS,eForms,,,,,L,,2,LL,L,5,GOOD,,,RESERVOIR,,,,,,,,,0,,ZERO,,,SPARSE,0-05,,L,,,,,,1,L,,RESTRICTED,NONE,,4,,25-May,,25-75,25-75,,25-75,0-05,,,,L,,1,L,,,,EXCELLENT,,,,L,,,,1,,L,CRD,NLA,FAIR,MESOTROPHIC
8/23/2016,6768,NLA12_IA-106,25-Jun-12,1,IA,ASSESS,ASSESSMENT,M,,,,M,,6,MM,,3,FAIR,,,RESERVOIR,,,,,,,,,0,,,,,MODERATE,0-05,25-May,L,,L,,,,2,LL,,LOW,ARTIFICIAL,,3,,,,25-75,25-75,0-05,25-75,0-05,L,,,M,,4,LM,,,FAIR,,L,,,,,,L,2,,LL,,,FAIR,HYPEREUTROPHIC
8/23/2016,6774,NLA12_ND-115,25-Jun-12,2,ND,ASSESS,ASSESSMENT,M,,,,M,,6,MM,,3,POOR,,,RESERVOIR,,,,,,,,,0,,,,,MODERATE,0-05,25-75,L,,M,,,L,6,LMLL,L,LOW,ARTIFICIAL,,2,25-75,0-05,25-May,0-05,25-75,25-May,0-05,0-05,M,,H,,,14,MHHL,H,L,,GOOD,,,,M,L,,M,7,,MLM,,,FAIR,HYPEREUTROPHIC
8/23/2016,6775,NLA12_NV-141,25-Jun-12,1,NV,ASSESS,ASSESSMENT,,,,,,,0,,,2,FAIR,,,RESERVOIR,M,,,,,,,,3,M,,,,SPARSE,0-05,25-May,M,,M,M,,,9,MMM,,RESTRICTED,ARTIFICIAL,,2,0-05,0-05,75-100,0-05,25-May,25-75,25-May,0-05,M,,H,,,11,MHM,,M,,FAIR,,L,L,M,L,M,H,14,,LLMLMH,,,FAIR,MESOTROPHIC
8/23/2016,6776,NLA12_WI-140,25-Jun-12,1,WI,ASSESS,ASSESSMENT,,,,,,,0,,,2,GOOD,,,DRAINAGE,,,,,,,,,0,,YES,0.1,0.1,HIGH,25-May,75-100,,,,,,,0,,,LOW,NONE,,5,0-05,0-05,0-05,0-05,0-05,25-May,0-05,75-100,H,,,,,8,HM,,M,,GOOD,,,,,,L,,1,,L,,,FAIR,HYPEREUTROPHIC
8/23/2016,6777,NLA12_MD-102,25-Jun-12,1,MD,ASSESS,ASSESSMENT,L,L,L,L,L,L,7,LLLLLLL,L,2,FAIR,,,DRAINAGE,H,,L,,L,,,,7,HLL,,,,SPARSE,0-05,0-05,L,,,,,,1,L,,RESTRICTED,ARTIFICIAL,,3,0-05,0-05,25-75,25-May,25-May,25-75,25-75,0-05,L,L,L,L,L,7,LLLLLLL,L,L,,GOOD,M,L,L,M,L,M,H,18,L,MLLMLMHL,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,6780,NLA12_DE-105,25-Jun-12,1,DE,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,,RESERVOIR,,,,,,,,,0,,,,,HIGH,25-75,75-100,L,,,,,,1,L,,LOW,ARTIFICIAL,,4,0-05,0-05,0-05,75-100,0-05,0-05,75-100,25-May,,,,,,1,L,,L,,GOOD,L,,,L,,L,L,4,,LLLL,,,FAIR,EUTROPHIC
8/23/2016,6781,NLA12_KS-126,25-Jun-12,1,KS,ASSESS,ASSESSMENT,,,H,,H,,10,HH,,1,POOR,,,RESERVOIR,,,,,,,,,0,,,,,ABSENT,0-05,0-05,,,,,,,0,,,BANNED,ARTIFICIAL,,1,75-100,25-75,0-05,0-05,25-75,25-May,0-05,0-05,,,,,,0,,,,,POOR,,L,,,,L,L,3,,LLL,,,UNSWIMMABLE,EUTROPHIC
